route_id,time20,time14,time15,time16,time17,time18,time19,dist20,dist14,dist15,dist16,dist17,dist18,dist19
267,1401.7,1401.7,1373.7,1373.7,1373.7,1373.7,999,13162.5,13162.8,13206.4,13206.5,13206.6,13206.4,999
268,1792.2,1792.2,1850.6,1850.6,1850.6,1750.3,999,17830.8,17830.8,20046.8,20047,20047.2,20299.6,999
269,1700.7,1700.7,1674.5,1674.5,1674.5,2124,999,18401.6,18401.5,17016.7,17017,17017.1,20995.8,999
270,408.3,408.3,408.3,408.3,408.3,408.3,999,4103.3,4103.6,4103.3,4103.5,4103.4,4103.3,999
271,2206.3,1763.3,1763.3,2044.6,2044.6,2044.6,999,22368.4,19760,19759.9,21590.5,21591,21590.4,999
272,3513.3,3513.3,3513.3,3513.3,3513.3,3513.3,999,37915.9,37916.5,37916.2,37916.5,37917.3,37916.8,999
273,844.1,844.1,844.1,844.1,844.1,844.1,999,8013.3,8013.7,8013.8,8013.4,8013.5,8013.7,999
274,1178.4,1170.2,1170.4,1170.4,1177.7,1177.5,999,13301.5,13191,13245.2,13244.9,13269.9,13215.9,999
275,1367.8,1463.7,1434.1,1434.1,1443.8,1443.8,999,20119.5,20459.1,20653,20652.9,20968.6,20968.8,999
276,1508.5,1508.5,1490.1,1490.1,1490.1,1490.1,999,14187.8,14187.8,15562.6,15562.8,15562.6,15562.4,999
277,784.4,784.4,784.4,784.4,555.5,555.5,999,6061.1,6061,6061,6060.9,4495.2,4495.2,999
278,1459.3,1459.3,1459.3,1459.3,1519.8,1519.8,999,17965.6,17965.5,17965.6,17965.5,18102.6,18102.7,999
279,435.1,435.1,421.6,421.6,421.6,421.6,999,3029,3029,3265.8,3265.8,3265.8,3266,999
280,1220.4,1220.4,1220.4,1191.9,1191.9,1191.9,999,13698.2,13698.8,13699.5,14577.4,14577.3,14575.2,999
281,385.8,387.8,387.9,387.9,387.9,360.4,999,2927.3,2948.8,2950.4,2950.4,2950.5,2949.9,999
282,1502.4,1502.4,1502.4,1502.4,1502.4,1526.4,999,16431.4,16432.1,16431.8,16431.9,16432.2,16536.3,999
283,2190.7,2190.7,2190.7,2190.7,2190.7,2177.7,999,22563.8,22563.8,22564.3,22564.4,22564.5,24734.5,999
284,873.3,873.3,873.3,873.3,873.3,873.3,999,9986.7,9987.1,9986.5,9986.3,9985.9,9985.8,999
285,725.4,735,734.2,734.2,734.2,734.2,999,5926.5,6346.1,6334.1,6334.1,6334.3,6334.3,999
286,1345.5,1345.5,1345.5,1345.5,1345.5,1345.5,999,14327.3,14327.5,14327.3,14327.3,14327.5,14327.1,999
287,663.8,688.1,683.5,683.5,695.3,695.3,999,5294.2,5395.2,5383,5383,5432,5432,999
288,3.6,3.6,3.6,3.6,1420.5,1420.5,999,23.9,23.9,23.9,23.9,14353.6,14353.8,999
289,1004.4,1004.4,998.7,998.7,997.8,997.8,999,10589.4,10589.4,10568.1,10567.9,9456.2,9456.2,999
290,1786,1786,1786,1786,1786,1786,999,16789.1,16788.2,16787.6,16787.4,16787.7,16788,999
291,1202.6,1076.6,1200.6,1076.6,1207.9,1207.9,999,11082.5,11344,11140.9,11343.9,11149.1,11149.2,999
292,1049.5,1063.7,1078.1,1066,1066,1049.7,999,9928.5,9544.9,9622.3,10014.1,10013.7,9928.8,999
293,1691.2,1691.2,1691.2,1691.2,1691.2,1691.2,999,22622.4,22622.5,22621.9,22622.1,22622.3,22622.3,999
294,1587.5,1632.8,1587.5,1587.5,1587.5,1570.2,999,15265.5,16630.4,15266.2,15266,15265.6,15228.4,999
295,2012.4,2012.1,1383.2,1383.5,1383.5,1383.5,999,18852.7,18851.6,14672.4,14674.3,14674.9,14674.9,999
296,1950.2,1950.2,1926.3,1926.3,1926.3,1922.2,999,19986.9,19987.5,20053.9,20054,20054.1,20031.1,999
297,1291.7,1291.7,1291.7,1271.7,1271.7,1271.7,999,16137,16137.1,16136.7,16069.3,16069.9,16069.9,999
298,1995.1,1995.1,2180.4,2344.4,1566.1,1566.1,999,19479.3,19479.3,20806.3,21893.3,16660.8,16661,999
299,2052,1849.9,1865.1,1876.3,1860.2,1860.2,999,17622.5,16904.3,16983.2,17057.8,16973.4,16973,999
300,2365,2365,2355.9,2412.1,2356.6,2355.9,999,24284.1,24284.4,24289.1,24817.7,24348.9,24288.9,999
301,685.4,690.3,681.1,681.1,681.1,681.1,999,5924.3,5843.6,5594,5594,5594.1,5594.5,999
302,1084.3,1084.3,1084.3,1084.3,1092.3,1084.3,999,9404.7,9404.8,9404.1,9403.6,9437,9403.6,999
303,1501.6,1501.6,1431.3,1431.3,1436.6,1336.3,999,13051,13051,12910.4,12910.5,12947.8,13202.9,999
304,2297.8,2215.4,2297.3,2215.4,2215.4,2215.4,999,20725.2,19769,20739.9,19768.6,19768.6,19768,999
305,939.2,817.6,817.6,817.6,818.2,818.2,999,9552.3,8872.6,8872.7,8872.5,8876.6,8876.5,999
306,1451.6,1451.6,1451.6,1451.6,1451.6,1451.6,999,16114.2,16114.2,16114.3,16114.3,16114.2,16114.3,999
307,1154.3,1154.3,1154.7,1152,1152,1152,999,10661.5,10661.8,10667.8,10460.1,10460.3,10460.3,999
308,1217.3,1217.3,1217.3,1217.3,1217.3,1217.3,999,10825.9,10826.1,10826.2,10826.2,10826.1,10826.2,999
309,2369.4,2372.1,2554.7,2718.7,1946.3,1946.3,999,24542.6,23051.2,25869.8,26956.7,22505.9,22503.8,999
310,1322.9,1238.4,1238.4,1238.4,1238.4,1238.4,999,15426.4,15055.5,15055.3,15055.6,15056.1,15056.1,999
311,1692.1,1388.9,1369.6,1631.9,1631.9,1631.9,999,18033.2,16190.9,16075.7,17895,17895,17906.5,999
312,92.5,92.5,92.5,92.5,92.5,92.5,999,271.7,271.8,271.8,271.8,271.8,271.8,999
313,1774.5,1749.4,1846.6,1774.5,1846.6,1846.6,999,15701.8,15473.8,16417.8,15702.3,16417.8,16417.4,999
314,784.1,784.1,784.1,784.1,784.1,784.1,999,8767.8,8767.9,8767.7,8767.8,8767.7,8767.7,999
315,1778.9,1748.7,1748.7,1748.7,1749.3,1764.4,999,17161.9,16993,16993.4,16993.3,16992.7,17033.7,999
316,1670.7,1551.6,1670.7,1670.7,1670.6,1670.6,999,16739.5,16438.5,16739.1,16738.9,16738.6,16738.5,999
